,id,url,text,rating,time_created,user
0,JnKPM3mEvzrhlfU-Ygjt8g,https://www.yelp.com/biz/barbacoa-los-angeles?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&hrid=JnKPM3mEvzrhlfU-Ygjt8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,I have to say this barbacoa place was not what I expected. The moment before I walked in I seen a B at the door I should of left. The place looks dingy and...,1,2014-03-03 01:46:49,"{'id': 'fQYGCpcem1ad0uo58Dy06w', 'profile_url': 'https://www.yelp.com/user_details?userid=fQYGCpcem1ad0uo58Dy06w', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/r3QHCpC9KEiTXrP9BOQJmA/o.jpg', 'name': 'Gabby V.'}"
1,KjkKt-eUFFmvZH3MmdcKAg,https://www.yelp.com/biz/barbacoa-los-angeles?adjust_creative=fPb8QzZ3OOT8Tw6Vx_DVEg&hrid=KjkKt-eUFFmvZH3MmdcKAg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=fPb8QzZ3OOT8Tw6Vx_DVEg,I told my husband that of ALL the places we visited on our vacation...Barbacoa was my favorite!!  I had never eaten Cuban cuisine before and I was delighted...,5,2013-06-18 22:58:36,"{'id': '3UqUkzBUzFp6e3UJjMbFaQ', 'profile_url': 'https://www.yelp.com/user_details?userid=3UqUkzBUzFp6e3UJjMbFaQ', 'image_url': None, 'name': 'Karen M.'}"
